#NITER = 0 width= 10; nupdates= 1066.97 dk= 0.155354
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 1 width= 24; nupdates= 7649.385429 dk= 0.7363111211
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 0
-172 0 0
-168 0 0
-164 0 0
-160 0 0
-156 0 0
-152 0 0
-148 0 0
-144 0 0
-140 0 0
-136 0 0
-132 0 0
-128 0 0
-124 0 0
-120 0 0
-116 0 0
-112 0 0
-108 0 0
-104 0 0
-100 0 0
-96 0 0
-92 0 1
-88 0 1
-84 0 7
-80 0 12
-76 0 30
-72 0 65
-68 0 157
-64 0 202
-60 0 341
-56 0 602
-52 0 886
-48 0 1245
-44 -0.6931471825 921
-40 -2.197224617 217
-36 -2.890371799 163
-32 -3.178053856 140
-28 -3.610917807 130
-24 -3.637586117 134
-20 -3.295836926 231
-16 -4.110873699 124
-12 -3.80666256 184
-8 -3.931825638 162
-4 -3.970291853 109
0 -3.988984108 97
4 -4.276666164 70
8 -4.382026672 41
12 -4.382026672 35
16 -4.304065228 45
20 -4.127134323 82
24 -3.912023067 61
28 -3.76120019 59
32 -3.828641415 43
36 -3.737669706 44
40 -3.76120019 29
44 -3.583518982 27
48 -2.639057398 61
52 -1.791759491 89
56 0 338
60 0 197
64 0 119
68 0 69
72 0 32
76 0 33
80 0 5
84 0 7
88 0 3
92 0 0
96 0 0
100 0 0
104 0 0
108 0 0
112 0 0
116 0 0
120 0 0
124 0 0
128 0 0
132 0 0
136 0 0
140 0 0
144 0 0
148 0 0
152 0 0
156 0 0
160 0 0
164 0 0
168 0 0
172 0 0
176 0 0
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 2 width= 43; nupdates= 28408.95608 dk= 0.3672618274
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 0
-172 0 0
-168 0 0
-164 0 0
-160 0 0
-156 0 0
-152 0 0
-148 0 0
-144 0 0
-140 0 0
-136 0 0
-132 0 0
-128 0 0
-124 0 0
-120 0 3
-116 0 4
-112 0 12
-108 0 29
-104 0 37
-100 0 109
-96 0 278
-92 0 502
-88 0 1013
-84 -1.945910096 228
-80 -2.484906673 202
-76 -3.401197433 122
-72 -4.174387455 137
-68 -5.056245804 60
-64 -5.308267593 65
-60 -5.831882477 62
-56 -6.400257587 130
-52 -6.786716938 135
-48 -7.126890659 180
-44 -7.51860714 139
-40 -7.577121735 195
-36 -7.984121799 177
-32 -8.119696617 206
-28 -8.478452682 230
-24 -8.53542614 294
-20 -8.738254547 326
-16 -8.931155205 322
-12 -9.021597862 329
-8 -9.019421577 439
-4 -8.661640167 669
0 -8.563694954 758
4 -8.525161743 742
8 -8.095599174 1084
12 -7.937374592 1257
16 -8.11072731 981
20 -8.533853531 596
24 -8.022896767 823
28 -7.838737488 804
32 -7.589841366 757
36 -7.521859169 582
40 -7.12849617 698
44 -6.879355907 707
48 -6.749931335 584
52 -6.280395985 689
56 -5.823045731 700
60 -5.283203602 826
64 -4.779123306 877
68 -4.234106541 893
72 -3.465735912 1114
76 -3.496507645 593
80 -1.609437943 1730
84 -1.945910096 677
88 -1.098612309 843
92 0 1157
96 0 617
100 0 354
104 0 182
108 0 87
112 0 46
116 0 11
120 0 6
124 0 0
128 0 0
132 0 0
136 0 0
140 0 0
144 0 0
148 0 0
152 0 0
156 0 0
160 0 0
164 0 0
168 0 0
172 0 0
176 0 0
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 3 width= 60; nupdates= 60116.20597 dk= 0.2337641987
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 0
-172 0 0
-168 0 0
-164 0 0
-160 0 0
-156 0 0
-152 0 0
-148 0 9
-144 0 13
-140 0 26
-136 0 50
-132 0 100
-128 0 264
-124 0 636
-120 -1.098612309 615
-116 -1.386294365 1068
-112 -2.484906673 830
-108 -3.367295742 796
-104 -3.610917807 1293
-100 -4.691348076 971
-96 -5.627621174 772
-92 -6.218600273 925
-88 -6.920671463 902
-84 -7.375255585 1059
-80 -7.793174267 1445
-76 -8.205218315 1810
-72 -9.094367981 1364
-68 -9.150589943 2312
-64 -9.482654572 2450
-60 -9.9590168 2613
-56 -11.26779175 1166
-52 -11.69199181 1260
-48 -12.31984711 1045
-44 -12.45308113 1244
-40 -12.8501215 1172
-36 -13.16027164 1131
-32 -13.44757271 1231
-28 -13.91653156 856
-24 -14.21900558 872
-20 -14.52515221 861
-16 -14.7057066 853
-12 -14.81765556 830
-8 -15.10392094 760
-4 -15.1674242 728
0 -15.1943779 699
4 -15.13451099 707
8 -15.08401203 658
12 -15.07385826 641
16 -14.9993 604
20 -14.9240942 554
24 -14.7358532 678
28 -14.52833652 755
32 -14.2192049 802
36 -13.88832951 875
40 -13.6767149 733
44 -13.44038677 633
48 -13.11983204 607
52 -12.81563759 477
56 -12.37412643 506
60 -11.99979877 454
64 -11.55563068 448
68 -11.0286932 476
72 -10.48144817 534
76 -9.881702423 483
80 -9.065314293 653
84 -8.463581085 590
88 -7.835579395 651
92 -7.053585529 755
96 -6.424869061 666
100 -5.869297028 583
104 -5.204006672 555
108 -4.465908051 552
112 -3.828641415 492
116 -2.397895336 1068
120 -1.791759491 879
124 0 2478
128 0 925
132 0 395
136 0 142
140 0 44
144 0 20
148 0 11
152 0 2
156 0 0
160 0 0
164 0 0
168 0 0
172 0 0
176 0 0
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 4 width= 75; nupdates= 99320.54478 dk= 0.2612852524
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 0
-188 0 0
-184 0 0
-180 0 0
-176 0 2
-172 0 7
-168 0 27
-164 0 97
-160 0 263
-156 0 750
-152 0 2408
-148 -2.197224617 764
-144 -2.564949274 1505
-140 -3.258096457 2103
-136 -3.912023067 2770
-132 -4.60517025 4004
-128 -5.575949192 3861
-124 -6.455198765 3507
-120 -7.520234585 2884
-116 -8.359837532 2714
-112 -9.206332207 2565
-108 -10.04689503 2230
-104 -10.77563858 2245
-100 -11.56967449 2122
-96 -12.27660561 2055
-92 -13.0483942 1781
-88 -13.72528553 1771
-84 -14.34033585 1957
-80 -15.06903839 1795
-76 -15.70630074 1537
-72 -16.31254387 1558
-68 -16.89645767 1514
-64 -17.28649712 1735
-60 -17.82727051 1554
-56 -18.32912636 1456
-52 -18.83085823 1288
-48 -19.2716198 1124
-44 -19.57916832 1237
-40 -19.91658783 1107
-36 -20.19112968 1089
-32 -20.56315422 1006
-28 -20.66880226 1109
-24 -20.98979568 1020
-20 -21.28324699 915
-16 -21.45446587 944
-12 -21.53908157 941
-8 -21.73723984 821
-4 -21.75772476 837
0 -21.74402809 809
4 -21.69554138 790
8 -21.57321739 799
12 -21.53688812 773
16 -21.40287399 892
20 -21.24125862 1037
24 -21.25500107 960
28 -21.15505409 896
32 -20.90631294 930
36 -20.66255379 831
40 -20.27386093 805
44 -19.8908577 804
48 -19.52836037 781
52 -18.9831543 960
56 -18.60066223 889
60 -18.11789513 967
64 -17.66042328 975
68 -17.19411087 917
72 -16.76184464 840
76 -16.06171989 922
80 -15.54689121 886
84 -14.84370327 960
88 -14.31408882 859
92 -13.68030357 919
96 -12.92615891 744
100 -12.23748398 712
104 -11.52297497 660
108 -10.77945614 618
112 -10.02712059 623
116 -9.371438026 528
120 -8.570544243 522
124 -7.815207005 471
128 -6.82979393 470
132 -5.978885651 446
136 -4.955827236 448
140 -3.784189701 595
144 -2.995732307 448
148 -2.397895336 321
152 -0.6931471825 686
156 0 548
160 0 184
164 0 66
168 0 38
172 0 11
176 0 2
180 0 0
184 0 0
188 0 0
192 0 0
196 0 0
200 0 0
204 0 0
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 5 width= 88; nupdates= 142310.6043 dk= 0.2124194611
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 0
-216 0 0
-212 0 0
-208 0 0
-204 0 0
-200 0 0
-196 0 0
-192 0 2
-188 0 7
-184 0 46
-180 0 184
-176 -0.6931471825 257
-172 -1.945910096 253
-168 -3.295836926 201
-164 -4.574710846 149
-160 -5.572154045 215
-156 -6.620073318 294
-152 -7.786551952 197
-148 -8.835792542 230
-144 -9.881497383 348
-140 -10.90921688 273
-136 -11.83862591 373
-132 -12.90021896 399
-128 -13.83463097 411
-124 -14.61771488 646
-120 -15.48716831 606
-116 -16.26601601 700
-112 -17.05604553 750
-108 -17.75665283 794
-104 -18.49209976 1004
-100 -19.22978973 1044
-96 -19.90463638 1273
-92 -20.5333252 1504
-88 -21.20458603 1598
-84 -21.91950417 1548
-80 -22.5617981 1749
-76 -23.04388809 2024
-72 -23.66370201 2058
-68 -24.21896744 1878
-64 -24.74526024 1892
-60 -25.17585754 2008
-56 -25.61257553 2183
-52 -25.99170494 2124
-48 -26.29626846 2111
-44 -26.69961357 1999
-40 -26.92599678 2169
-36 -27.18414497 2288
-32 -27.47689247 2173
-28 -27.68001556 2326
-24 -27.91735268 2055
-20 -28.10217094 1829
-16 -28.30459213 1738
-12 -28.38602448 1756
-8 -28.44776344 1627
-4 -28.48754883 1509
0 -28.43982697 1526
4 -28.36757469 1714
8 -28.25657845 1825
12 -28.18716812 1751
16 -28.19634056 1575
20 -28.1853466 1386
24 -28.12193489 1296
28 -27.9529953 1222
32 -27.74149704 1256
36 -27.38518333 1524
40 -26.96470261 1752
44 -26.58045769 1680
48 -26.18893623 1785
52 -25.85008812 1751
56 -25.39075851 1935
60 -24.99209404 1876
64 -24.54286003 1852
68 -24.01521873 1817
72 -23.49524689 1753
76 -22.88826561 1857
80 -22.33360863 1778
84 -21.71063614 1960
88 -21.06985855 1837
92 -20.50358963 1565
96 -19.53820038 2176
100 -18.80556107 2422
104 -18.01521492 2356
108 -17.20594406 2377
112 -16.46166801 2218
116 -15.6405344 2283
120 -14.82821178 2298
124 -13.97006512 2292
128 -12.98252678 2528
132 -12.07920456 2537
136 -11.06062031 2859
140 -10.17275143 2414
144 -9.100525856 2840
148 -8.169336319 2383
152 -7.224024773 2146
156 -6.306275368 1979
160 -5.21493578 1888
164 -4.189654827 1706
168 -3.637586117 960
172 -2.397895336 1102
176 -0.6931471825 1885
180 0 1117
184 0 330
188 0 100
192 0 22
196 0 13
200 0 4
204 0 1
208 0 0
212 0 0
216 0 0
220 0 0
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
500 0 0
504 0 0
512 0 0
#NITER = 6 width= 98; nupdates= 181305.0582 dk= 0.7654281061
-512 0 0
-504 0 0
-500 0 0
-496 0 0
-492 0 0
-488 0 0
-484 0 0
-480 0 0
-476 0 0
-472 0 0
-468 0 0
-464 0 0
-460 0 0
-456 0 0
-452 0 0
-448 0 0
-444 0 0
-440 0 0
-436 0 0
-432 0 0
-428 0 0
-424 0 0
-420 0 0
-416 0 0
-412 0 0
-408 0 0
-404 0 0
-400 0 0
-396 0 0
-392 0 0
-388 0 0
-384 0 0
-380 0 0
-376 0 0
-372 0 0
-368 0 0
-364 0 0
-360 0 0
-356 0 0
-352 0 0
-348 0 0
-344 0 0
-340 0 0
-336 0 0
-332 0 0
-328 0 0
-324 0 0
-320 0 0
-316 0 0
-312 0 0
-308 0 0
-304 0 0
-300 0 0
-296 0 0
-292 0 0
-288 0 0
-284 0 0
-280 0 0
-276 0 0
-272 0 0
-268 0 0
-264 0 0
-260 0 0
-256 0 0
-252 0 0
-248 0 0
-244 0 0
-240 0 0
-236 0 0
-232 0 0
-228 0 0
-224 0 0
-220 0 1
-216 0 14
-212 0 53
-208 0 162
-204 0 609
-200 0 2218
-196 0 8051
-192 -0.6931471825 13781
-188 -1.945910096 13856
-184 -3.828641415 7103
-180 -5.21493578 6415
-176 -6.242223263 7560
-172 -7.479299545 7134
-168 -8.599142075 7844
-164 -9.57865715 8968
-160 -10.94279194 6773
-156 -12.30365276 5450
-152 -13.06975555 6957
-148 -14.27387142 5648
-144 -15.7336998 3551
-140 -16.5186882 4137
-136 -17.76020432 3116
-132 -18.88918114 2386
-128 -19.8532238 2434
-124 -21.08851433 1591
-120 -21.89404869 1665
-116 -22.81709671 1481
-112 -23.67611885 1522
-108 -24.4337368 1580
-104 -25.40384674 1216
-100 -26.18060493 1199
-96 -27.05376816 1136
-92 -27.84920883 1023
-88 -28.58109474 1042
-84 -29.2642231 1002
-80 -30.02859688 914
-76 -30.65671921 748
-72 -31.29319191 760
-68 -31.7569294 693
-64 -32.29064941 633
-60 -32.78075027 706
-56 -33.30102921 537
-52 -33.65275955 520
-48 -33.95118713 529
-44 -34.3000145 403
-40 -34.60801697 338
-36 -34.91957855 380
-32 -35.16075516 358
-28 -35.4319191 318
-24 -35.54538345 327
-20 -35.61369705 442
-16 -35.76508331 414
-12 -35.85681915 426
-8 -35.84225845 570
-4 -35.80675125 581
0 -35.77023315 604
4 -35.81415939 612
8 -35.76591492 705
12 -35.65510941 717
16 -35.55834961 711
20 -35.41952515 777
24 -35.28897095 749
28 -35.06124115 765
32 -34.87718582 720
36 -34.71427536 633
40 -34.43321609 533
44 -34.0070076 616
48 -33.67610931 691
52 -33.31803131 642
56 -32.95862198 608
60 -32.5289917 577
64 -32.06688309 625
68 -31.52016068 715
72 -30.96433067 623
76 -30.41498375 630
80 -29.81685257 570
84 -29.29133606 528
88 -28.58574677 473
92 -27.85923004 584
96 -27.22344398 510
100 -26.59790993 480
104 -25.77993584 521
108 -24.97953796 536
112 -24.16602898 561
116 -23.3737793 576
120 -22.56800652 617
124 -21.70724487 677
128 -20.81771088 842
132 -19.91794205 745
136 -19.01884842 818
140 -17.96179199 871
144 -17.05208588 692
148 -15.94545174 842
152 -14.89538574 673
156 -13.89662266 534
160 -12.75820923 504
164 -11.63156128 481
168 -10.50451946 540
172 -9.402777672 528
176 -8.234829903 527
180 -7.018401623 615
184 -5.79909277 546
188 -4.60517025 574
192 -3.091042519 734
196 -2.564949274 426
200 -1.386294365 319
204 0 253
208 0 58
212 0 16
216 0 6
220 0 1
224 0 0
228 0 0
232 0 0
236 0 0
240 0 0
244 0 0
248 0 0
252 0 0
256 0 0
260 0 0
264 0 0
268 0 0
272 0 0
276 0 0
280 0 0
284 0 0
288 0 0
292 0 0
296 0 0
300 0 0
304 0 0
308 0 0
312 0 0
316 0 0
320 0 0
324 0 0
328 0 0
332 0 0
336 0 0
340 0 0
344 0 0
348 0 0
352 0 0
356 0 0
360 0 0
364 0 0
368 0 0
372 0 0
376 0 0
380 0 0
384 0 0
388 0 0
392 0 0
396 0 0
400 0 0
404 0 0
408 0 0
412 0 0
416 0 0
420 0 0
424 0 0
428 0 0
432 0 0
436 0 0
440 0 0
444 0 0
448 0 0
452 0 0
456 0 0
460 0 0
464 0 0
468 0 0
472 0 0
476 0 0
480 0 0
484 0 0
488 0 0
492 0 0
496 0 0
